record_id,store_name,store_type,address,city,state,zip,zip4,county,lat,lon
738657,Smart & Final 528,Super Store,10340 Mason Ave,Chatsworth,CA,91311,3305,LOS ANGELES,34.258102,-118.57978
923536,Costco Wholesale 0679,Super Store,17550 Castleton St,City of Industry,CA,91748,1701,LOS ANGELES,33.99493,-117.92108
1407215,T S Emporium 17520,Super Store,17520 Castleton St,City of Industry,CA,91748,5798,LOS ANGELES,33.992367,-117.92307
1025636,Super King Market 4,Super Store,436 Auto Center Dr,Claremont,CA,91711,5458,LOS ANGELES,34.080769,-117.72056
923730,Costco Wholesale 0569,Super Store,6333 Telegraph Rd,Commerce,CA,90040,2513,LOS ANGELES,33.994789,-118.14311
899498,Target Store T-0189,Super Store,5600 Whittier Blvd,Commerce,CA,90022,4198,LOS ANGELES,34.018883,-118.15035
478867,FOOD 4 LESS  379,Super Store,1900 W Rosecrans Ave,Compton,CA,90220,1015,LOS ANGELES,33.902721,-118.25262
948335,Northgate Markets 32,Super Store,15107 S Atlantic Ave,Compton,CA,90221,3683,LOS ANGELES,33.896107,-118.19352
1214520,Smart & Final 727,Super Store,280 E Compton Blvd,Compton,CA,90220,2413,LOS ANGELES,33.895954,-118.22095
831832,Target Store T-2275,Super Store,1621 S Alameda St,Compton,CA,90220,4973,LOS ANGELES,33.880596,-118.21813
1267131,Walmart 5807,Super Store,2100 N Long Beach Blvd,Compton,CA,90221,    ,LOS ANGELES,33.910233,-118.20888
886795,Baja Ranch Market 3,Super Store,425 S Citrus Ave,Covina,CA,91723,2928,LOS ANGELES,34.081738,-117.8902
1106571,Basha Market,Super Store,20802 E Arrow Hwy,Covina,CA,91724,1319,LOS ANGELES,34.106598,-117.84779
439570,SMART & FINAL 367,Super Store,114 N Azusa Ave,Covina,CA,91722,3604,LOS ANGELES,34.08704,-117.90768
1482010,Co-opportunity Market,Super Store,8770 Washington Blvd.,Culver City,CA,90232,    ,LOS ANGELES,34.028133,-118.38554
1120794,Northgate Market 41,Super Store,4700 Inglewood Blvd,Culver City,CA,90230,5896,LOS ANGELES,33.993156,-118.41519
549071,RALPHS 284,Super Store,10772 Jefferson Blvd,Culver City,CA,90230,4933,LOS ANGELES,34.002522,-118.39413
440673,RALPHS GROCERY COMPANY 86,Super Store,3827 Culver Ctr,Culver City,CA,90232,3365,LOS ANGELES,34.017345,-118.40747
787762,Target Store T-0198,Super Store,10820 Jefferson Blvd,Culver City,CA,90230,4935,LOS ANGELES,34.000835,-118.39499
915350,Target Store T-2632,Super Store,6000 Sepulveda Blvd,Culver City,CA,90230,6478,LOS ANGELES,33.985355,-118.39566
1238197,Smart & Final 942,Super Store,240 S Diamond Bar Blvd,Diamond Bar,CA,91765,1605,LOS ANGELES,34.021221,-117.81009
840335,Super H Mart,Super Store,2825 S Diamond Bar Blvd,Diamond Bar,CA,91765,3414,LOS ANGELES,33.97382,-117.83807
800612,Target Store T-2179,Super Store,747 Grand Ave,Diamond Bar,CA,91765,8400,LOS ANGELES,34.005077,-117.82046
1200900,Walmart Neighborhood Market 4762,Super Store,1180 S Diamond Bar Blvd,Diamond Bar,CA,91765,2203,LOS ANGELES,34.001404,-117.81076
626151,FOOD 4 LESS 778,Super Store,13525 Lakewood Blvd,Downey,CA,90242,5229,LOS ANGELES,33.904709,-118.14304
680701,RALPHS 295,Super Store,8626 Firestone Blvd,Downey,CA,90241,5243,LOS ANGELES,33.937019,-118.12721
650679,RALPHS GROCERY COMPANY 173,Super Store,9200 Lakewood Blvd,Downey,CA,90240,2909,LOS ANGELES,33.955585,-118.11284
1225815,Vallarta Supermarket 48,Super Store,7900 Imperial Hwy,Downey,CA,90242,3435,LOS ANGELES,33.925205,-118.15431
1077069,Walmart Neighborhood Market 5603,Super Store,12270 Paramount Blvd,Downey,CA,90242,3549,LOS ANGELES,33.9286,-118.14845
1238939,Walmart Supercenter 4132,Super Store,9001 Apollo Way,Downey,CA,90242,4033,LOS ANGELES,33.923054,-118.12854
1250481,Smart & Final 746,Super Store,1193 Huntington Dr,Duarte,CA,91010,2400,LOS ANGELES,34.139709,-117.97884
900280,Target Store T-0302,Super Store,1050 Huntington Dr,Duarte,CA,91010,2497,LOS ANGELES,34.139484,-117.98298
673396,Walmart 2401,Super Store,1600 Mountain Ave,Duarte,CA,91010,2757,LOS ANGELES,34.134167,-117.98397
543795,FOOD 4 LESS  338,Super Store,11950 Garvey Ave,El Monte,CA,91732,3514,LOS ANGELES,34.06274,-118.02019
767998,NORTHGATE GONZALEZ MARKET 20,Super Store,3828 Peck Rd,El Monte,CA,91732,2241,LOS ANGELES,34.075359,-118.0221
681744,SMART & FINAL 373,Super Store,11110 Ramona Blvd,El Monte,CA,91731,3139,LOS ANGELES,34.072762,-118.03172
879131,Sam's Club 6614,Super Store,4901 Santa Anita Ave,El Monte,CA,91731,    ,LOS ANGELES,34.093613,-118.02874
1617372,Target Store T2910,Super Store,3610 Peck Rd,El Monte,CA,91731,3529,LOS ANGELES,34.071445,-118.02184
710283,RALPHS GROCERY CO.  645,Super Store,500 N Sepulveda Blvd,El Segundo,CA,90245,4447,LOS ANGELES,33.92297,-118.39617
818141,Whole Foods Market 10225,Super Store,760 S Sepulveda Blvd,El Segundo,CA,90245,4717,LOS ANGELES,33.905544,-118.396
1508969,Amazon Fresh MAF3,Super Store,16325 Ventura Blvd,Encino,CA,91436,2101,LOS ANGELES,34.157574,-118.48952
577377,Ralphs Fresh Fare 6,Super Store,17840 Ventura Blvd,Encino,CA,91316,3615,LOS ANGELES,34.163254,-118.52144
539718,SMART & FINAL 477,Super Store,16847 Ventura Blvd,Encino,CA,91316,    ,LOS ANGELES,34.159336,-118.50116
1552619,Sangak Bakery LLC dba Sabzee Market,Super Store,17461 Ventura Blvd,Encino,CA,91316,3828,LOS ANGELES,34.161659,-118.51322
1274967,Super Sal Market,Super Store,17630 Ventura Blvd,Encino,CA,91316,3742,LOS ANGELES,34.1619,-118.51748
1462643,Target Store T3345,Super Store,17401 Ventura Blvd,Encino,CA,91316,    ,LOS ANGELES,34.161602,-118.51237
240227,99 Ranch Market 6,Super Store,1340 W Artesia Blvd,Gardena,CA,90248,3370,LOS ANGELES,33.872753,-118.29659
663262,DAT MOI MARKET INC.,Super Store,14415 Crenshaw Blvd,Gardena,CA,90249,3142,LOS ANGELES,33.900673,-118.32661
594015,FOOD 4 LESS  350,Super Store,1299 W Artesia Blvd,Gardena,CA,90248,3369,LOS ANGELES,33.873028,-118.29613
712638,RALPHS GROCERY CO.  111,Super Store,2201 W Redondo Beach Blvd,Gardena,CA,90247,3626,LOS ANGELES,33.885735,-118.31793
879345,Sam's Club 6617,Super Store,1399 W Artesia Blvd,Gardena,CA,90248,    ,LOS ANGELES,33.873779,-118.29808
805149,Target Store T-0290,Super Store,2169 W Redondo Beach Blvd,Gardena,CA,90247,3625,LOS ANGELES,33.885838,-118.31752
1541157,Tokyo Central & Main Pacific,Super Store,1620 W Redondo Beach Blvd,Gardena,CA,90247,3222,LOS ANGELES,33.88858,-118.30547
1541142,Tokyo Central Gardena,Super Store,1740 W Artesia Blvd,Gardena,CA,90248,3233,LOS ANGELES,33.872169,-118.30754
1111227,Golden Farms Market Plaza,Super Store,1010 N Glendale Ave,Glendale,CA,91206,2121,LOS ANGELES,34.16032,-118.2369
399591,RALPH GROCERY COMPANY 60,Super Store,1416 E Colorado St,Glendale,CA,91205,1512,LOS ANGELES,34.142723,-118.23383
474383,RALPHS  134,Super Store,211 N Glendale Ave,Glendale,CA,91206,4455,LOS ANGELES,34.148399,-118.24642
605681,Ralphs Fresh Fare 97,Super Store,1200 N Central Ave,Glendale,CA,91202,1808,LOS ANGELES,34.164551,-118.25682
493721,SMART & FINAL 304,Super Store,210 N Verdugo Rd,Glendale,CA,91206,3938,LOS ANGELES,34.148769,-118.23572
919006,Smart & Final 428,Super Store,1855 W Glenoaks Blvd,Glendale,CA,91201,1545,LOS ANGELES,34.173683,-118.29299
1350807,Super King Market 8,Super Store,6501 San Fernando Rd,Glendale,CA,91201,3630,LOS ANGELES,34.167377,-118.29035
825009,Target Store T-2307,Super Store,241 S Central Ave,Glendale,CA,91210,    ,LOS ANGELES,34.142963,-118.25856
648305,Whole Foods Market 10179,Super Store,331 N Glendale Ave,Glendale,CA,91206,3759,LOS ANGELES,34.150928,-118.24538
879115,Sam's Club 6240,Super Store,1301 S Lone Hill Ave,Glendora,CA,91740,    ,LOS ANGELES,34.115124,-117.83324
230754,Walmart 1941,Super Store,1950 Auto Centre Dr,Glendora,CA,91740,6700,LOS ANGELES,34.116665,-117.82687
1526926,Island Pacific Supermarket 27,Super Store,11130 Balboa Boulevard,Granada Hills,CA,91344,    ,LOS ANGELES,34.27298,-118.50043
306316,RALPHS 704,Super Store,16940 Devonshire St,Granada Hills,CA,91344,7406,LOS ANGELES,34.257504,-118.50149
576020,RALPHS GROCERY CO.  646,Super Store,18010 Chatsworth St,Granada Hills,CA,91344,5607,LOS ANGELES,34.264492,-118.52641
523285,SMART & FINAL 460,Super Store,16210 Devonshire St,Granada Hills,CA,91344,6909,LOS ANGELES,34.257381,-118.48508
831844,Target Store T-2329,Super Store,11133 Balboa Blvd,Granada Hills,CA,91344,4204,LOS ANGELES,34.272617,-118.50226
391745,99 Ranch Market 18,Super Store,1625 S Azusa Ave,Hacienda Heights,CA,91745,3832,LOS ANGELES,33.992836,-117.93178
273766,FOOD 4 LESS 775,Super Store,12222 Carson St,Hawaiian Gardens,CA,90716,1602,LOS ANGELES,33.831371,-118.0715
923729,Costco Wholesale 0564,Super Store,12530 Prairie Ave,Hawthorne,CA,90250,4638,LOS ANGELES,33.91861,-118.34385
923533,Costco Wholesale 0671,Super Store,14501 Hindry Ave,Hawthorne,CA,90250,6748,LOS ANGELES,33.90004,-118.37223
259813,FOOD 4 LESS  313,Super Store,14500 Ocean Gate Ave,Hawthorne,CA,90250,6745,LOS ANGELES,33.900181,-118.36698
808922,Northgate Market 25,Super Store,3930 W Rosecrans Ave,Hawthorne,CA,90250,8020,LOS ANGELES,33.901882,-118.34296
526924,RALPHS GROCERY CO  269,Super Store,11873 Hawthorne Blvd,Hawthorne,CA,90250,3013,LOS ANGELES,33.925987,-118.35277
866427,Target Store T-2280,Super Store,2700 W 120th St,Hawthorne,CA,90250,3388,LOS ANGELES,33.923664,-118.32355
1105911,Walmart Neighborhood Market 5604,Super Store,14441 Inglewood Ave,Hawthorne,CA,90250,6715,LOS ANGELES,33.900379,-118.36131
1338237,Lazy Acres 26,Super Store,2510 Pacific Coast Hwy,Hermosa Beach,CA,90254,2739,LOS ANGELES,33.872036,-118.39507
562667,SMART & FINAL 413,Super Store,6060 N Figueroa St,Highland Park,CA,90042,4232,LOS ANGELES,34.111778,-118.18826
457628,Super A Foods 11,Super Store,5250 York Blvd,Highland Park,CA,90042,1744,LOS ANGELES,34.120281,-118.20081
287433,FOOD 4 LESS 321,Super Store,6920 Santa Fe Ave,Huntington Park,CA,90255,3908,LOS ANGELES,33.97604,-118.23026
1331817,Smart & Final 790,Super Store,3111 E Florence Ave,Huntington Park,CA,90255,5829,LOS ANGELES,33.972816,-118.21169
1521570,Target Store T3406,Super Store,5731 Bickett St,Huntington Park,CA,90255,2624,LOS ANGELES,33.990334,-118.2174
744905,Best Bargain dba SK Market Inc,Super Store,209 W Arbor Vitae St,Inglewood,CA,90301,3706,LOS ANGELES,33.952755,-118.35794
923550,Costco Wholesale 0769,Super Store,3560 W Century Blvd,Inglewood,CA,90303,1201,LOS ANGELES,33.945442,-118.33416
544294,FOOD 4 LESS 364,Super Store,3200 W Century Blvd,Inglewood,CA,90303,1410,LOS ANGELES,33.945442,-118.32847
1076351,Northgate Market 35,Super Store,10801 S Prairie Ave,Inglewood,CA,90303,2115,LOS ANGELES,33.937363,-118.34396
563301,RALPHS GROCERY CO  277,Super Store,950 N la Brea Ave,Inglewood,CA,90302,2208,LOS ANGELES,33.974892,-118.35762
676564,SMART & FINAL 366,Super Store,10100 S Crenshaw Blvd,Inglewood,CA,90303,1500,LOS ANGELES,33.944347,-118.32637
587550,SMART & FINAL 457,Super Store,1575 Centinela Ave,Inglewood,CA,90302,1143,LOS ANGELES,33.976955,-118.36647
897823,Target Store T-1329,Super Store,3471 W Century Blvd,Inglewood,CA,90303,1218,LOS ANGELES,33.945526,-118.3325
1539226,Target Store T3343,Super Store,220 N la Brea Ave,Inglewood,CA,90301,1243,LOS ANGELES,33.96574,-118.35333
358650,Walmart 1563,Super Store,44665 VALLEY CENTRAL WAY,LANCASTER,CA,93536,    ,LOS ANGELES,34.693756,-118.17402
571377,Walmart 2951,Super Store,1731 E AVENUE J,LANCASTER,CA,93535,    ,LOS ANGELES,34.691723,-118.09777
662831,Walmart 3477,Super Store,7250 CARSON BLVD,LONG BEACH,CA,90808,    ,LOS ANGELES,33.829334,-118.09061
362654,Ralphs Fresh Fare 55,Super Store,521 Foothill Blvd,La Canada,CA,91011,3507,LOS ANGELES,34.200066,-118.1904
1341350,Target T3293,Super Store,965 Town Center Dr,La Canada Flintridge,CA,91011,1638,LOS ANGELES,34.204842,-118.19872
382000,Ralphs Fresh Fare 1,Super Store,2675 Foothill Blvd,La Crescenta,CA,91214,3511,LOS ANGELES,34.222294,-118.23682
1122587,Walmart Neighborhood Market 5661,Super Store,14865 Telegraph Rd,La Mirada,CA,90638,1060,LOS ANGELES,33.91824,-118.01398
625147,Big Saver Foods 12,Super Store,13925 Amar Rd,La Puente,CA,91746,1676,LOS ANGELES,34.052856,-117.9733
687634,FOOD 4 LESS 369,Super Store,1821 N Hacienda Blvd,La Puente,CA,91744,1142,LOS ANGELES,34.051174,-117.94323
757242,NORTHGATE MARKET,Super Store,831 N Hacienda Blvd,La Puente,CA,91744,2809,LOS ANGELES,34.034767,-117.95029
1156939,Smart & Final 317,Super Store,15427 Amar Rd,La Puente,CA,91744,2803,LOS ANGELES,34.037136,-117.94875
1114394,Walmart Neighborhood Market 3133,Super Store,1425 N Hacienda Blvd,La Puente,CA,91744,1133,LOS ANGELES,34.046551,-117.94844
1498177,Amazon Fresh MAC3,Super Store,2229 Foothill Blvd,La Verne,CA,91750,2945,LOS ANGELES,34.113911,-117.76266
805144,Target Store T-0226,Super Store,2462 Foothill Blvd,La Verne,CA,91750,3056,LOS ANGELES,34.111221,-117.75909
923574,Costco Wholesale 1050,Super Store,340 Lakewood Center Mall,Lakewood,CA,90712,2409,LOS ANGELES,33.850395,-118.14178
1251963,H Mart Lakewood Llc,Super Store,20137 Pioneer Blvd,Lakewood,CA,90715,1051,LOS ANGELES,33.847534,-118.08211
275032,RALPH'S GROCERY COMPANY 165,Super Store,5951 Del Amo Blvd,Lakewood,CA,90713,1999,LOS ANGELES,33.847107,-118.11603
1002519,Smart & Final 598,Super Store,4237 Woodruff Ave,Lakewood,CA,90713,3142,LOS ANGELES,33.835339,-118.11661
897826,Target Store T-1409,Super Store,141 Lakewood Center Mall,Lakewood,CA,90712,2419,LOS ANGELES,33.850506,-118.14214
641080,Walmart 2609,Super Store,2770 Carson St,Lakewood,CA,90712,4011,LOS ANGELES,33.830418,-118.15868
923548,Costco Wholesale 0762,Super Store,1141 W Avenue L,Lancaster,CA,93534,7077,LOS ANGELES,34.660397,-118.14925
452592,FOOD 4 LESS 306,Super Store,44455 Valley Central Way,Lancaster,CA,93536,6529,LOS ANGELES,34.690582,-118.17236
1564491,Smart & Final Store 832,Super Store,2058 W Avenue J,Lancaster,CA,93536,5913,LOS ANGELES,34.688766,-118.16766
806758,Target Store T-0245,Super Store,43525 10th St W,Lancaster,CA,93534,6091,LOS ANGELES,34.67308,-118.14791
687963,Vallarta Supermarket 14,Super Store,1801 W Avenue I,Lancaster,CA,93534,1453,LOS ANGELES,34.704098,-118.16373
857224,Vallarta Supermarket 27,Super Store,815 E Avenue K,Lancaster,CA,93535,    ,LOS ANGELES,34.675053,-118.11378
738656,Smart & Final 529,Super Store,15205 Hawthorne Blvd,Lawndale,CA,90260,2139,LOS ANGELES,33.893448,-118.35281
1381652,Target Store T3336,Super Store,14310 Hawthorne Blvd,Lawndale,CA,90260,1515,LOS ANGELES,33.90139,-118.35106
1600294,Grocery Outlet Of Lomita 559,Super Store,2155 Pacific Coast Hwy,Lomita,CA,90717,2502,LOS ANGELES,33.790329,-118.31853
1605219,Target Store T3451,Super Store,2130 Pacific Coast Hwy,Lomita,CA,90717,2503,LOS ANGELES,33.789024,-118.31812
1441821,Amazon Fresh - Long Beach,Super Store,6235 E Spring St,Long Beach,CA,90808,4020,LOS ANGELES,33.811153,-118.10996
270667,Big Saver Foods 15,Super Store,1500 W Willow St,Long Beach,CA,90810,3121,LOS ANGELES,33.804359,-118.21269
916010,Big Saver Foods 18,Super Store,1313 E Artesia Blvd,Long Beach,CA,90805,1616,LOS ANGELES,33.87471,-118.17593
994179,Bristol Farms 0006,Super Store,2080 N Bellflower Blvd,Long Beach,CA,90815,3155,LOS ANGELES,33.793709,-118.12521
663977,FOOD 4 LESS 317,Super Store,6700 Cherry Ave,Long Beach,CA,90805,1717,LOS ANGELES,33.877277,-118.16868
432897,Food 4 Less 762,Super Store,3210 E Anaheim St,Long Beach,CA,90804,3818,LOS ANGELES,33.782528,-118.15405
1517243,Grocery Outlet Long Beach Willow St 514,Super Store,300 E Willow St,Long Beach,CA,90806,3113,LOS ANGELES,33.803883,-118.18871
1443277,Grocery Outlet Of Long Beach 296,Super Store,6436 E Spring St,Long Beach,CA,90815,1553,LOS ANGELES,33.809593,-118.107
1451925,Grocery Outlet Of Long Beach Wardlow 425,Super Store,8145 E Wardlow Rd,Long Beach,CA,90808,3204,LOS ANGELES,33.818623,-118.07046
1324282,Island Pacific Seafood Market 3300,Super Store,3300 Atlantic Ave,Long Beach,CA,90807,4512,LOS ANGELES,33.817501,-118.185
411559,NORTHGATE #12,Super Store,2120 Pacific Ave,Long Beach,CA,90806,4514,LOS ANGELES,33.795792,-118.19364
1171216,Northgate Market 39,Super Store,4700 Cherry Ave,Long Beach,CA,90807,1805,LOS ANGELES,33.84454,-118.16742
1120800,Northgate Market 42,Super Store,2038 E 10th St,Long Beach,CA,90804,4510,LOS ANGELES,33.778931,-118.1671
437745,RALPHS 196,Super Store,2250 E Carson St,Long Beach,CA,90807,3044,LOS ANGELES,33.832405,-118.16558
458104,RALPHS GROCERY COMPANY 186,Super Store,1930 N Lakewood Blvd,Long Beach,CA,90815,2714,LOS ANGELES,33.791855,-118.14263
483687,RALPHS GROCERY COMPANY 251,Super Store,2930 E 4th St,Long Beach,CA,90814,1355,LOS ANGELES,33.77166,-118.1573
641653,Ralphs Fresh Fare 178,Super Store,6290 E Pacific Coast Hwy,Long Beach,CA,90803,4801,LOS ANGELES,33.761097,-118.11568
647326,SMART & FINAL 440,Super Store,1320 Atlantic Ave,Long Beach,CA,90813,3394,LOS ANGELES,33.78352,-118.18501
879120,Sam's Club 6613,Super Store,7480 Carson Blvd,Long Beach,CA,90808,    ,LOS ANGELES,33.831245,-118.08873
1169223,Smart & Final 0434,Super Store,644 N Redondo Ave,Long Beach,CA,90814,1453,LOS ANGELES,33.774517,-118.15237
1341423,Smart & Final 745,Super Store,4480 Atlantic Ave,Long Beach,CA,90807,2207,LOS ANGELES,33.838982,-118.1849
1236599,Target 3225,Super Store,5760 E 7th St,Long Beach,CA,90803,2002,LOS ANGELES,33.775276,-118.11964
899502,Target Store T-0195,Super Store,2270 N Bellflower Blvd,Long Beach,CA,90815,2017,LOS ANGELES,33.798042,-118.12517
866447,Target Store T-2424,Super Store,6750 Cherry Ave,Long Beach,CA,90805,1717,LOS ANGELES,33.877552,-118.16866
1193402,Walmart Supercenter 4101,Super Store,3705 E South St,Long Beach,CA,90805,4521,LOS ANGELES,33.86026,-118.14895
1318140,Whole Food Market Long Beach Lakewood 10688,Super Store,3881 N Lakewood Blvd,Long Beach,CA,90808,1727,LOS ANGELES,33.829964,-118.14274
1380146,Whole Foods Market 10701,Super Store,6400 E Pacific Coast Hwy,Long Beach,CA,90803,4206,LOS ANGELES,33.756386,-118.10966
1246643,365 by Whole Foods Market 10658,Super Store,2520 Glendale Blvd,Los Angeles,CA,90039,3220,LOS ANGELES,34.103088,-118.25919
1565149,99 Ranch Market 55,Super Store,1360 Westwood Blvd,Los Angeles,CA,90024,4952,LOS ANGELES,34.055904,-118.4417
1467098,Amapola Deli & Market 1,Super Store,7223 Compton Ave,Los Angeles,CA,90001,2529,LOS ANGELES,33.974049,-118.248
1433738,Amazon - Los Angeles,Super Store,6855 S la Cienega Blvd,Los Angeles,CA,90045,2012,LOS ANGELES,33.975513,-118.37039
387907,Big Saver Food 1,Super Store,3000 N Broadway,Los Angeles,CA,90031,2702,LOS ANGELES,34.073692,-118.21017
1060868,Big Saver Food 5,Super Store,5829 Compton Ave,Los Angeles,CA,90001,1307,LOS ANGELES,33.988731,-118.2478
362345,Big Saver Foods 2,Super Store,5168 Huntington Dr S,Los Angeles,CA,90032,1703,LOS ANGELES,34.089272,-118.16988
994184,Bristol Farms 0009,Super Store,7880 W Sunset Blvd,Los Angeles,CA,90046,3309,LOS ANGELES,34.098022,-118.36113
994188,Bristol Farms 0015,Super Store,1515 Westwood Blvd,Los Angeles,CA,90024,5601,LOS ANGELES,34.05394,-118.44064
923456,Costco Wholesale 0130,Super Store,2901 Los Feliz Blvd,Los Angeles,CA,90039,1502,LOS ANGELES,34.126476,-118.26289
419032,EL MEXICANO MARKET,Super Store,6625 Avalon Blvd,Los Angeles,CA,90003,1917,LOS ANGELES,33.979511,-118.26526
1130711,El Rancho Grocery Market,Super Store,960 Vine St,Los Angeles,CA,90038,2714,LOS ANGELES,34.08828,-118.32658
1034801,Erewhon Natural Foods Market,Super Store,7660 Beverly Blvd,Los Angeles,CA,90036,    ,LOS ANGELES,34.076103,-118.35684
487313,FOOD 4 LESS  359,Super Store,1748 W Jefferson Blvd,Los Angeles,CA,90018,3910,LOS ANGELES,34.025085,-118.30749
497801,FOOD 4 LESS  375,Super Store,1091 S Hoover St,Los Angeles,CA,90006,2019,LOS ANGELES,34.051132,-118.28425
597389,FOOD 4 LESS  777,Super Store,1820 W Slauson Ave,Los Angeles,CA,90047,1126,LOS ANGELES,33.989086,-118.30985
702154,FOOD 4 LESS 322,Super Store,1651 E 103rd St,Los Angeles,CA,90002,2924,LOS ANGELES,33.943256,-118.24466
264637,FOOD 4 LESS 330,Super Store,3654 E Olympic Blvd,Los Angeles,CA,90023,3129,LOS ANGELES,34.018791,-118.1984
642767,FOOD 4 LESS 344,Super Store,5318 S Main St,Los Angeles,CA,90037,3811,LOS ANGELES,33.994053,-118.27393
669521,FOOD 4 LESS 363,Super Store,2750 E 1st St,Los Angeles,CA,90033,3634,LOS ANGELES,34.041656,-118.2052
698854,FOOD 4 LESS 370,Super Store,4910 Huntington Dr S,Los Angeles,CA,90032,1662,LOS ANGELES,34.087025,-118.17598
389975,FOOD 4 LESS 378,Super Store,11840 Wilmington Ave,Los Angeles,CA,90059,3016,LOS ANGELES,33.925591,-118.23898
467197,FOOD 4 LESS 381,Super Store,1717 S Western Ave,Los Angeles,CA,90006,5803,LOS ANGELES,34.04187,-118.30907
680803,FOOD 4 LESS 766,Super Store,5100 N Figueroa St,Los Angeles,CA,90042,3922,LOS ANGELES,34.105736,-118.20056
684349,FOOD 4 LESS 770,Super Store,1700 W 6th St,Los Angeles,CA,90017,1004,LOS ANGELES,34.057281,-118.26996
943996,Farm Fresh Produce Inc,Super Store,5345 Santa Monica Blvd,Los Angeles,CA,90029,1105,LOS ANGELES,34.090836,-118.30577
231039,Food 4 Less 399,Super Store,11407 S Western Ave,Los Angeles,CA,90047,5002,LOS ANGELES,33.929821,-118.30916
245467,GALLERIA MARKET,Super Store,3250 W Olympic Blvd,Los Angeles,CA,90006,2370,LOS ANGELES,34.052631,-118.30773
253280,GLATT MART 1,Super Store,8708 W Pico Blvd,Los Angeles,CA,90035,2206,LOS ANGELES,34.054405,-118.38191
975831,Galleria Market Vermont LP,Super Store,440 S Vermont Ave,Los Angeles,CA,90020,1910,LOS ANGELES,34.065792,-118.29163
1058295,Glatt Western Kosher Inc.,Super Store,4817 W Pico Blvd,Los Angeles,CA,90019,4299,LOS ANGELES,34.048248,-118.34164
1429481,Grocery Outlet Of Highland Park 450,Super Store,5461 N Figueroa St,Los Angeles,CA,90042,4117,LOS ANGELES,34.108257,-118.19601
1374725,H MART ECC LLC,Super Store,3500 W 6th St,Los Angeles,CA,90020,5802,LOS ANGELES,34.063583,-118.29848
1350426,H MART KTOWN PLAZA LLC,Super Store,928 S Western Ave,Los Angeles,CA,90006,1029,LOS ANGELES,34.055138,-118.30904
1168213,H Mart Los Angeles Llc,Super Store,621 S Western Ave,Los Angeles,CA,90005,3040,LOS ANGELES,34.062729,-118.30914
441082,HANNAM SUPER MKT,Super Store,2740 W Olympic Blvd,Los Angeles,CA,90006,2633,LOS ANGELES,34.052643,-118.29281
581658,Hk Market,Super Store,124 N Western Ave,Los Angeles,CA,90004,4106,LOS ANGELES,34.074295,-118.30872
1602901,Island Pacific Supermarket 28,Super Store,4641 Santa Monica Blvd,Los Angeles,CA,90029,1803,LOS ANGELES,34.091999,-118.29095
399172,LAX C INC,Super Store,1100 N Main St,Los Angeles,CA,90012,1832,LOS ANGELES,34.063358,-118.2335
1548016,Lazy Acres Los Feliz 28,Super Store,1841 N Western Ave,Los Angeles,CA,90027,3403,LOS ANGELES,34.104385,-118.3097
1159296,Little Tokyo Market Place,Super Store,333 S Alameda St,Los Angeles,CA,90013,1381,LOS ANGELES,34.044357,-118.23811
1586049,Marukai Little Tokyo,Super Store,123 Onizuka St,Los Angeles,CA,90012,3842,LOS ANGELES,34.05048,-118.24206
1559340,Marukai West La,Super Store,12121 W Pico Blvd,Los Angeles,CA,90064,1162,LOS ANGELES,34.029327,-118.45106
951072,Northgate Market 33,Super Store,2323 W Olympic Blvd,Los Angeles,CA,90006,2011,LOS ANGELES,34.052307,-118.28235
1074915,Northgate Market 37,Super Store,425 S Soto St,Los Angeles,CA,90033,4315,LOS ANGELES,34.039909,-118.21226
1136906,Northgate Market 38,Super Store,944 E Slauson Ave,Los Angeles,CA,90011,5240,LOS ANGELES,33.989292,-118.25826
757119,PAYLESS FOODS 10,Super Store,620 E El Segundo Blvd,Los Angeles,CA,90059,3308,LOS ANGELES,33.916382,-118.26456
268721,R-RANCH MARKET #14,Super Store,5212 W Adams Blvd,Los Angeles,CA,90016,2625,LOS ANGELES,34.032475,-118.35572
554575,RALPHS  206,Super Store,5429 Hollywood Blvd,Los Angeles,CA,90027,3405,LOS ANGELES,34.101799,-118.30795
401375,RALPHS 266,Super Store,11922 S Vermont Ave,Los Angeles,CA,90044,4054,LOS ANGELES,33.924629,-118.29152
639451,RALPHS 274,Super Store,1730 W Manchester Ave,Los Angeles,CA,90047,3034,LOS ANGELES,33.959942,-118.30754
649204,RALPHS 278,Super Store,8701 Lincoln Blvd,Los Angeles,CA,90045,3504,LOS ANGELES,33.959267,-118.4188
443996,RALPHS 283,Super Store,5080 Rodeo Rd,Los Angeles,CA,90016,4706,LOS ANGELES,34.021469,-118.35502
486696,RALPHS 291,Super Store,4760 W Pico Blvd,Los Angeles,CA,90019,4235,LOS ANGELES,34.048386,-118.33961
562863,RALPHS 39,Super Store,260 S la Brea Ave,Los Angeles,CA,90036,3023,LOS ANGELES,34.069412,-118.34399
539525,RALPHS 709,Super Store,11361 National Blvd,Los Angeles,CA,90064,3726,LOS ANGELES,34.025455,-118.43308
518015,RALPHS GROCERY CO.  294,Super Store,2600 S Vermont Ave,Los Angeles,CA,90007,2222,LOS ANGELES,34.032322,-118.29152
353232,RALPHS GROCERY CO. 16,Super Store,670 S Western Ave,Los Angeles,CA,90005,3024,LOS ANGELES,34.060799,-118.30902
